datastore size read random oio latency
emc-3disk-raid0 8192 0 75 8 9.050821
netapp-3diskata-sp 8192 0 75 8 134.511197
netapp-7diskata-dp 8192 0 75 8 122.207383
srs7diskfc_netapp 8192 0 75 8 67.635743
emc-6diskfc-sp 8192 0 75 16 18.837120
DRSStore2 8192 0 75 16 44.994313
DASStore 8192 0 75 16 47.757780
netapp-7disk-sp 8192 0 75 16 141.321054
emc-3disk-raid0 8192 0 75 16 18.827411
netapp-3diskata-sp 8192 0 75 16 271.801235
netapp-7diskata-dp 8192 0 75 16 246.495196
srs7diskfc_netapp 8192 0 75 16 139.198034
emc-6diskfc-sp 8192 0 75 32 37.348728
DRSStore2 8192 0 75 32 83.006816
DASStore 8192 0 75 32 88.349103
netapp-7disk-sp 8192 0 75 32 281.891325
emc-3disk-raid0 8192 0 75 32 37.190214
netapp-3diskata-sp 8192 0 75 32 546.700458
netapp-7diskata-dp 8192 0 75 32 485.700561
srs7diskfc_netapp 8192 0 75 32 280.165411
emc-6diskfc-sp 8192 0 75 64 74.433659
DRSStore2 8192 0 75 64 191.680061
DASStore 8192 0 75 64 203.284532
netapp-7disk-sp 8192 0 75 64 570.499003
emc-3disk-raid0 8192 0 75 64 74.379933
netapp-3diskata-sp 8192 0 75 64 1097.472397
netapp-7diskata-dp 8192 0 75 64 995.738595
srs7diskfc_netapp 8192 0 75 64 562.248270
emc-6diskfc-sp 8192 0 75 128 154.342468
DRSStore2 8192 0 75 128 362.123394
DASStore 8192 0 75 128 384.361383
netapp-7disk-sp 8192 0 75 128 1133.471701
emc-3disk-raid0 8192 0 75 128 152.574189
netapp-3diskata-sp 8192 0 75 128 2195.934302
netapp-7diskata-dp 8192 0 75 128 1979.385913
srs7diskfc_netapp 8192 0 75 128 1120.804019
emc-6diskfc-sp 16384 0 75 1 1.496669
DRSStore2 16384 0 75 1 3.806418
DASStore 16384 0 75 1 3.749787
netapp-7disk-sp 16384 0 75 1 9.112264
emc-3disk-raid0 16384 0 75 1 1.476300
netapp-3diskata-sp 16384 0 75 1 19.658150
netapp-7diskata-dp 16384 0 75 1 18.469294
srs7diskfc_netapp 16384 0 75 1 9.129662
emc-6diskfc-sp 16384 0 75 2 2.670066
DRSStore2 16384 0 75 2 6.074470
DASStore 16384 0 75 2 6.329524
netapp-7disk-sp 16384 0 75 2 18.414571
emc-3disk-raid0 16384 0 75 2 2.667360
netapp-3diskata-sp 16384 0 75 2 40.123031
netapp-7diskata-dp 16384 0 75 2 37.342697
srs7diskfc_netapp 16384 0 75 2 18.594853
emc-6diskfc-sp 16384 0 75 4 5.448858
DRSStore2 16384 0 75 4 11.567844
DASStore 16384 0 75 4 12.279252
netapp-7disk-sp 16384 0 75 4 37.391978
emc-3disk-raid0 16384 0 75 4 5.445594
netapp-3diskata-sp 16384 0 75 4 82.252379
netapp-7diskata-dp 16384 0 75 4 74.838051
srs7diskfc_netapp 16384 0 75 4 36.635881
emc-6diskfc-sp 16384 0 75 8 10.606107
DRSStore2 16384 0 75 8 23.448931
DASStore 16384 0 75 8 25.575370
netapp-7disk-sp 16384 0 75 8 73.448539
emc-3disk-raid0 16384 0 75 8 10.562808
netapp-3diskata-sp 16384 0 75 8 171.070081
netapp-7diskata-dp 16384 0 75 8 145.982395
srs7diskfc_netapp 16384 0 75 8 74.247928
emc-6diskfc-sp 16384 0 75 16 21.038392
DRSStore2 16384 0 75 16 48.407155
DASStore 16384 0 75 16 50.563389
netapp-7disk-sp 16384 0 75 16 148.265923
emc-3disk-raid0 16384 0 75 16 21.003279
netapp-3diskata-sp 16384 0 75 16 341.784603
netapp-7diskata-dp 16384 0 75 16 298.660974
srs7diskfc_netapp 16384 0 75 16 147.711325
emc-6diskfc-sp 16384 0 75 32 43.589666
DRSStore2 16384 0 75 32 95.648912
DASStore 16384 0 75 32 104.069715
netapp-7disk-sp 16384 0 75 32 295.874144
emc-3disk-raid0 16384 0 75 32 43.738672
netapp-3diskata-sp 16384 0 75 32 716.240801
netapp-7diskata-dp 16384 0 75 32 585.562400
srs7diskfc_netapp 16384 0 75 32 297.390167
emc-6diskfc-sp 16384 0 75 64 85.268766
DRSStore2 16384 0 75 64 193.873464
DASStore 16384 0 75 64 207.193521
netapp-7disk-sp 16384 0 75 64 589.014753
emc-3disk-raid0 16384 0 75 64 85.339954
netapp-3diskata-sp 16384 0 75 64 1364.638968
netapp-7diskata-dp 16384 0 75 64 1184.670366
srs7diskfc_netapp 16384 0 75 64 582.859420
emc-6diskfc-sp 16384 0 75 128 172.116610
DRSStore2 16384 0 75 128 406.881366
DASStore 16384 0 75 128 421.903162
netapp-7disk-sp 16384 0 75 128 1156.108590
emc-3disk-raid0 16384 0 75 128 168.991582
netapp-3diskata-sp 16384 0 75 128 2764.395377
netapp-7diskata-dp 16384 0 75 128 2387.930096
srs7diskfc_netapp 16384 0 75 128 1171.660677
emc-6diskfc-sp 32768 0 75 1 1.764971
DRSStore2 32768 0 75 1 4.129370
DASStore 32768 0 75 1 4.179897
netapp-7disk-sp 32768 0 75 1 10.108009
emc-3disk-raid0 32768 0 75 1 1.734833
netapp-3diskata-sp 32768 0 75 1 26.427880
netapp-7diskata-dp 32768 0 75 1 22.612026
srs7diskfc_netapp 32768 0 75 1 10.198758
emc-6diskfc-sp 32768 0 75 2 3.188472
DRSStore2 32768 0 75 2 6.663428
DASStore 32768 0 75 2 7.573650
netapp-7disk-sp 32768 0 75 2 20.085915
emc-3disk-raid0 32768 0 75 2 3.127095
netapp-3diskata-sp 32768 0 75 2 51.311555
netapp-7diskata-dp 32768 0 75 2 43.854390
srs7diskfc_netapp 32768 0 75 2 19.998356
emc-6diskfc-sp 32768 0 75 4 6.319430
DRSStore2 32768 0 75 4 13.482491
DASStore 32768 0 75 4 14.945101
netapp-7disk-sp 32768 0 75 4 40.371075
emc-3disk-raid0 32768 0 75 4 6.257235
netapp-3diskata-sp 32768 0 75 4 105.822441
netapp-7diskata-dp 32768 0 75 4 90.323264
srs7diskfc_netapp 32768 0 75 4 39.841266
emc-6diskfc-sp 32768 0 75 8 12.712279
DRSStore2 32768 0 75 8 26.472742
DASStore 32768 0 75 8 29.843834
netapp-7disk-sp 32768 0 75 8 80.657587
emc-3disk-raid0 32768 0 75 8 12.483601
netapp-3diskata-sp 32768 0 75 8 213.322121
netapp-7diskata-dp 32768 0 75 8 178.378756
srs7diskfc_netapp 32768 0 75 8 80.294721
emc-6diskfc-sp 32768 0 75 16 25.295533
DRSStore2 32768 0 75 16 51.999877
DASStore 32768 0 75 16 57.544119
netapp-7disk-sp 32768 0 75 16 160.649387
emc-3disk-raid0 32768 0 75 16 25.039431
netapp-3diskata-sp 32768 0 75 16 436.838770
netapp-7diskata-dp 32768 0 75 16 358.900120
srs7diskfc_netapp 32768 0 75 16 166.692177
emc-6diskfc-sp 32768 0 75 32 50.289042
DRSStore2 32768 0 75 32 106.388273
DASStore 32768 0 75 32 125.020455
netapp-7disk-sp 32768 0 75 32 322.950993
emc-3disk-raid0 32768 0 75 32 50.145928
netapp-3diskata-sp 32768 0 75 32 829.352834
netapp-7diskata-dp 32768 0 75 32 732.693627
srs7diskfc_netapp 32768 0 75 32 325.438102
emc-6diskfc-sp 32768 0 75 64 98.975171
DRSStore2 32768 0 75 64 207.575168
DASStore 32768 0 75 64 237.716418
netapp-7disk-sp 32768 0 75 64 622.225395
emc-3disk-raid0 32768 0 75 64 99.066162
netapp-3diskata-sp 32768 0 75 64 1725.298180
netapp-7diskata-dp 32768 0 75 64 1478.379127
srs7diskfc_netapp 32768 0 75 64 632.933739
emc-6diskfc-sp 32768 0 75 128 200.127363
DRSStore2 32768 0 75 128 430.282430
DASStore 32768 0 75 128 427.246176
netapp-7disk-sp 32768 0 75 128 1262.123186
emc-3disk-raid0 32768 0 75 128 201.304020
netapp-3diskata-sp 32768 0 75 128 3426.851057
netapp-7diskata-dp 32768 0 75 128 2904.644661
srs7diskfc_netapp 32768 0 75 128 1284.098710
emc-6diskfc-sp 65536 0 75 1 2.139111
DRSStore2 65536 0 75 1 4.893987
DASStore 65536 0 75 1 6.023647
netapp-7disk-sp 65536 0 75 1 11.002495
emc-3disk-raid0 65536 0 75 1 1.974914
netapp-3diskata-sp 65536 0 75 1 33.719167
netapp-7diskata-dp 65536 0 75 1 26.606536
srs7diskfc_netapp 65536 0 75 1 11.429960
emc-6diskfc-sp 65536 0 75 2 3.999931
DRSStore2 65536 0 75 2 10.522718
DASStore 65536 0 75 2 12.537354
netapp-7disk-sp 65536 0 75 2 22.237580
emc-3disk-raid0 65536 0 75 2 3.742366
netapp-3diskata-sp 65536 0 75 2 69.936670
netapp-7diskata-dp 65536 0 75 2 54.427781
srs7diskfc_netapp 65536 0 75 2 22.635765
emc-6diskfc-sp 65536 0 75 4 7.905551
DRSStore2 65536 0 75 4 20.374348
DASStore 65536 0 75 4 25.573093
netapp-7disk-sp 65536 0 75 4 43.793110
emc-3disk-raid0 65536 0 75 4 7.452341
netapp-3diskata-sp 65536 0 75 4 136.341561
netapp-7diskata-dp 65536 0 75 4 108.098537
srs7diskfc_netapp 65536 0 75 4 46.605367
emc-6diskfc-sp 65536 0 75 8 15.642962
DRSStore2 65536 0 75 8 40.056616
DASStore 65536 0 75 8 50.970108
netapp-7disk-sp 65536 0 75 8 88.384899
emc-3disk-raid0 65536 0 75 8 14.633380
netapp-3diskata-sp 65536 0 75 8 277.667939
netapp-7diskata-dp 65536 0 75 8 215.530371
srs7diskfc_netapp 65536 0 75 8 91.170047
emc-6diskfc-sp 65536 0 75 16 30.646611
DRSStore2 65536 0 75 16 81.788930
DASStore 65536 0 75 16 104.579581
netapp-7disk-sp 65536 0 75 16 173.494307
emc-3disk-raid0 65536 0 75 16 29.104903
netapp-3diskata-sp 65536 0 75 16 538.046097
netapp-7diskata-dp 65536 0 75 16 430.028953
srs7diskfc_netapp 65536 0 75 16 184.140254
emc-6diskfc-sp 65536 0 75 32 64.197029
DRSStore2 65536 0 75 32 152.143691
DASStore 65536 0 75 32 193.129196
netapp-7disk-sp 65536 0 75 32 345.243920
emc-3disk-raid0 65536 0 75 32 59.935829
netapp-3diskata-sp 65536 0 75 32 1119.707311
netapp-7diskata-dp 65536 0 75 32 876.502412
srs7diskfc_netapp 65536 0 75 32 364.176891
emc-6diskfc-sp 65536 0 75 64 126.528095
DRSStore2 65536 0 75 64 320.778973
DASStore 65536 0 75 64 416.023361
netapp-7disk-sp 65536 0 75 64 699.805482
emc-3disk-raid0 65536 0 75 64 119.560823
netapp-3diskata-sp 65536 0 75 64 2182.539518
netapp-7diskata-dp 65536 0 75 64 1807.772858
srs7diskfc_netapp 65536 0 75 64 716.361275
emc-6diskfc-sp 65536 0 75 128 240.784702
DRSStore2 65536 0 75 128 579.623512
DASStore 65536 0 75 128 698.359574
netapp-7disk-sp 65536 0 75 128 1425.736080
emc-3disk-raid0 65536 0 75 128 229.348445
netapp-3diskata-sp 65536 0 75 128 4349.971863
netapp-7diskata-dp 65536 0 75 128 3480.694697
srs7diskfc_netapp 65536 0 75 128 1467.352149
emc-6diskfc-sp 131072 0 75 1 2.891004
DRSStore2 131072 0 75 1 7.738910
DASStore 131072 0 75 1 9.518104
netapp-7disk-sp 131072 0 75 1 17.434782
emc-3disk-raid0 131072 0 75 1 2.741711
netapp-3diskata-sp 131072 0 75 1 53.212339
netapp-7diskata-dp 131072 0 75 1 41.148788
srs7diskfc_netapp 131072 0 75 1 18.272186
emc-6diskfc-sp 131072 0 75 2 5.728565
DRSStore2 131072 0 75 2 19.121900
DASStore 131072 0 75 2 22.980333
netapp-7disk-sp 131072 0 75 2 34.678103
emc-3disk-raid0 131072 0 75 2 5.343538
netapp-3diskata-sp 131072 0 75 2 109.308133
netapp-7diskata-dp 131072 0 75 2 84.575912
srs7diskfc_netapp 131072 0 75 2 35.795818
emc-6diskfc-sp 131072 0 75 4 11.495531
DRSStore2 131072 0 75 4 38.401401
DASStore 131072 0 75 4 47.225625
netapp-7disk-sp 131072 0 75 4 70.297089
emc-3disk-raid0 131072 0 75 4 10.967687
netapp-3diskata-sp 131072 0 75 4 227.550608
netapp-7diskata-dp 131072 0 75 4 169.060952
srs7diskfc_netapp 131072 0 75 4 70.212591
emc-6diskfc-sp 131072 0 75 8 22.598000
DRSStore2 131072 0 75 8 75.174271
DASStore 131072 0 75 8 93.745352
netapp-7disk-sp 131072 0 75 8 145.067673
emc-3disk-raid0 131072 0 75 8 21.955475
netapp-3diskata-sp 131072 0 75 8 439.267974
netapp-7diskata-dp 131072 0 75 8 366.538688
srs7diskfc_netapp 131072 0 75 8 144.138597
emc-6diskfc-sp 131072 0 75 16 46.671287
DRSStore2 131072 0 75 16 140.434241
DASStore 131072 0 75 16 169.589801
netapp-7disk-sp 131072 0 75 16 281.909900
emc-3disk-raid0 131072 0 75 16 44.222684
netapp-3diskata-sp 131072 0 75 16 878.550647
netapp-7diskata-dp 131072 0 75 16 676.474807
srs7diskfc_netapp 131072 0 75 16 288.373801
emc-6diskfc-sp 131072 0 75 32 93.424579
DRSStore2 131072 0 75 32 293.261596
DASStore 131072 0 75 32 360.936189
netapp-7disk-sp 131072 0 75 32 553.563068
emc-3disk-raid0 131072 0 75 32 89.042672
netapp-3diskata-sp 131072 0 75 32 1780.668179
netapp-7diskata-dp 131072 0 75 32 1358.105514
srs7diskfc_netapp 131072 0 75 32 596.841081
emc-6diskfc-sp 131072 0 75 64 175.643471
DRSStore2 131072 0 75 64 568.867319
DASStore 131072 0 75 64 688.964489
netapp-7disk-sp 131072 0 75 64 1146.900902
emc-3disk-raid0 131072 0 75 64 168.494375
netapp-3diskata-sp 131072 0 75 64 3489.357055
netapp-7diskata-dp 131072 0 75 64 2737.459626
srs7diskfc_netapp 131072 0 75 64 1155.570751
emc-6diskfc-sp 131072 0 75 128 363.720763
DRSStore2 131072 0 75 128 1061.442341
DASStore 131072 0 75 128 1272.533233
netapp-7disk-sp 131072 0 75 128 2249.041104
emc-3disk-raid0 131072 0 75 128 343.877736
netapp-3diskata-sp 131072 0 75 128 7160.896810
netapp-7diskata-dp 131072 0 75 128 5718.381583
srs7diskfc_netapp 131072 0 75 128 2340.431066
emc-6diskfc-sp 1024 25 75 1 1.768488
DRSStore2 1024 25 75 1 22.748050
DASStore 1024 25 75 1 58.310323
netapp-7disk-sp 1024 25 75 1 4.638468
emc-3disk-raid0 1024 25 75 1 4.303674
netapp-3diskata-sp 1024 25 75 1 16.770687
netapp-7diskata-dp 1024 25 75 1 14.059515
srs7diskfc_netapp 1024 25 75 1 4.806633
emc-6diskfc-sp 1024 25 75 2 3.948264
DRSStore2 1024 25 75 2 48.568288
DASStore 1024 25 75 2 142.897543
netapp-7disk-sp 1024 25 75 2 8.903803
emc-3disk-raid0 1024 25 75 2 11.646434
netapp-3diskata-sp 1024 25 75 2 31.144312
netapp-7diskata-dp 1024 25 75 2 25.236597
srs7diskfc_netapp 1024 25 75 2 9.138993
emc-6diskfc-sp 1024 25 75 4 9.732694
DRSStore2 1024 25 75 4 108.709691
DASStore 1024 25 75 4 307.910583
netapp-7disk-sp 1024 25 75 4 19.375954
emc-3disk-raid0 1024 25 75 4 23.976215
netapp-3diskata-sp 1024 25 75 4 60.896270
netapp-7diskata-dp 1024 25 75 4 51.258968
srs7diskfc_netapp 1024 25 75 4 19.924860
emc-6diskfc-sp 1024 25 75 8 18.975570
DRSStore2 1024 25 75 8 228.936826
DASStore 1024 25 75 8 594.746931
netapp-7disk-sp 1024 25 75 8 40.020694
emc-3disk-raid0 1024 25 75 8 47.491566
netapp-3diskata-sp 1024 25 75 8 114.608082
netapp-7diskata-dp 1024 25 75 8 100.831644
srs7diskfc_netapp 1024 25 75 8 40.919211
emc-6diskfc-sp 1024 25 75 16 35.619977
DRSStore2 1024 25 75 16 433.844873
DASStore 1024 25 75 16 1122.314599
netapp-7disk-sp 1024 25 75 16 73.155693
emc-3disk-raid0 1024 25 75 16 97.906213
netapp-3diskata-sp 1024 25 75 16 210.636479
netapp-7diskata-dp 1024 25 75 16 177.232275
srs7diskfc_netapp 1024 25 75 16 74.892232
emc-6diskfc-sp 1024 25 75 32 76.191533
DRSStore2 1024 25 75 32 897.120527
DASStore 1024 25 75 32 2202.546059
netapp-7disk-sp 1024 25 75 32 152.203341
emc-3disk-raid0 1024 25 75 32 173.885757
netapp-3diskata-sp 1024 25 75 32 404.725129
netapp-7diskata-dp 1024 25 75 32 356.775500
srs7diskfc_netapp 1024 25 75 32 156.115624
emc-6diskfc-sp 1024 25 75 64 146.278138
DRSStore2 1024 25 75 64 1659.487964
DASStore 1024 25 75 64 4917.269029
netapp-7disk-sp 1024 25 75 64 327.466962
emc-3disk-raid0 1024 25 75 64 341.526391
netapp-3diskata-sp 1024 25 75 64 826.157128
netapp-7diskata-dp 1024 25 75 64 726.783895
srs7diskfc_netapp 1024 25 75 64 323.424471
emc-6diskfc-sp 1024 25 75 128 284.835260
DRSStore2 1024 25 75 128 3550.269679
DASStore 1024 25 75 128 9626.030357
netapp-7disk-sp 1024 25 75 128 528.511084
emc-3disk-raid0 1024 25 75 128 785.622907
netapp-3diskata-sp 1024 25 75 128 1482.128529
netapp-7diskata-dp 1024 25 75 128 1213.364867
srs7diskfc_netapp 1024 25 75 128 542.566658
emc-6diskfc-sp 2048 25 75 1 2.214413
DRSStore2 2048 25 75 1 26.037395
DASStore 2048 25 75 1 76.218682
netapp-7disk-sp 2048 25 75 1 5.725925
emc-3disk-raid0 2048 25 75 1 6.332790
netapp-3diskata-sp 2048 25 75 1 13.167512
netapp-7diskata-dp 2048 25 75 1 11.609197
srs7diskfc_netapp 2048 25 75 1 5.799562
emc-6diskfc-sp 2048 25 75 2 4.661234
DRSStore2 2048 25 75 2 55.353988
DASStore 2048 25 75 2 146.094358
netapp-7disk-sp 2048 25 75 2 12.284819
emc-3disk-raid0 2048 25 75 2 11.900632
netapp-3diskata-sp 2048 25 75 2 26.510619
netapp-7diskata-dp 2048 25 75 2 24.392708
srs7diskfc_netapp 2048 25 75 2 12.455202
emc-6diskfc-sp 2048 25 75 4 9.116887
DRSStore2 2048 25 75 4 107.674511
DASStore 2048 25 75 4 315.646239
netapp-7disk-sp 2048 25 75 4 25.300101
emc-3disk-raid0 2048 25 75 4 24.764327
netapp-3diskata-sp 2048 25 75 4 55.316686
netapp-7diskata-dp 2048 25 75 4 49.369662
srs7diskfc_netapp 2048 25 75 4 25.088193
emc-6diskfc-sp 2048 25 75 8 18.717650
DRSStore2 2048 25 75 8 232.892522
DASStore 2048 25 75 8 581.593410
netapp-7disk-sp 2048 25 75 8 47.788728
emc-3disk-raid0 2048 25 75 8 47.174486
netapp-3diskata-sp 2048 25 75 8 105.911166
netapp-7diskata-dp 2048 25 75 8 94.194087
srs7diskfc_netapp 2048 25 75 8 48.034966
emc-6diskfc-sp 2048 25 75 16 37.525735
DRSStore2 2048 25 75 16 448.373720
DASStore 2048 25 75 16 1236.462146
netapp-7disk-sp 2048 25 75 16 100.200866
emc-3disk-raid0 2048 25 75 16 95.493897
netapp-3diskata-sp 2048 25 75 16 214.548810
netapp-7diskata-dp 2048 25 75 16 193.082256
srs7diskfc_netapp 2048 25 75 16 100.568781
emc-6diskfc-sp 2048 25 75 32 75.122322
DRSStore2 2048 25 75 32 803.740052
DASStore 2048 25 75 32 2287.452873
netapp-7disk-sp 2048 25 75 32 192.978178
emc-3disk-raid0 2048 25 75 32 180.510006
netapp-3diskata-sp 2048 25 75 32 418.297881
netapp-7diskata-dp 2048 25 75 32 387.062059
srs7diskfc_netapp 2048 25 75 32 193.875288
emc-6diskfc-sp 2048 25 75 64 152.922523
DRSStore2 2048 25 75 64 1769.284410
DASStore 2048 25 75 64 5303.876864
netapp-7disk-sp 2048 25 75 64 410.901317
emc-3disk-raid0 2048 25 75 64 358.543814
netapp-3diskata-sp 2048 25 75 64 852.110054
netapp-7diskata-dp 2048 25 75 64 823.546941
srs7diskfc_netapp 2048 25 75 64 413.991736
emc-6diskfc-sp 2048 25 75 128 285.044859
DRSStore2 2048 25 75 128 3607.983507
DASStore 2048 25 75 128 10059.093318
netapp-7disk-sp 2048 25 75 128 822.050874
emc-3disk-raid0 2048 25 75 128 764.794007
netapp-3diskata-sp 2048 25 75 128 1732.885073
netapp-7diskata-dp 2048 25 75 128 1637.435998
srs7diskfc_netapp 2048 25 75 128 823.437427
emc-6diskfc-sp 4096 25 75 1 2.349755
DRSStore2 4096 25 75 1 28.328816
DASStore 4096 25 75 1 64.827672
netapp-7disk-sp 4096 25 75 1 6.977940
emc-3disk-raid0 4096 25 75 1 6.720592
netapp-3diskata-sp 4096 25 75 1 13.870850
netapp-7diskata-dp 4096 25 75 1 12.885089
srs7diskfc_netapp 4096 25 75 1 7.115007
emc-6diskfc-sp 4096 25 75 2 4.900627
DRSStore2 4096 25 75 2 55.885619
DASStore 4096 25 75 2 168.394707
netapp-7disk-sp 4096 25 75 2 14.681014
emc-3disk-raid0 4096 25 75 2 11.909358
netapp-3diskata-sp 4096 25 75 2 28.554452
netapp-7diskata-dp 4096 25 75 2 26.131905
srs7diskfc_netapp 4096 25 75 2 14.684159
emc-6diskfc-sp 4096 25 75 4 9.464791
DRSStore2 4096 25 75 4 104.535117
DASStore 4096 25 75 4 364.579278
netapp-7disk-sp 4096 25 75 4 29.620557
emc-3disk-raid0 4096 25 75 4 25.616895
netapp-3diskata-sp 4096 25 75 4 57.068866
netapp-7diskata-dp 4096 25 75 4 52.924079
srs7diskfc_netapp 4096 25 75 4 29.777241
emc-6diskfc-sp 4096 25 75 8 19.643177
DRSStore2 4096 25 75 8 194.827292
DASStore 4096 25 75 8 549.195847
netapp-7disk-sp 4096 25 75 8 53.150831
emc-3disk-raid0 4096 25 75 8 47.440305
netapp-3diskata-sp 4096 25 75 8 109.359205
netapp-7diskata-dp 4096 25 75 8 95.867530
srs7diskfc_netapp 4096 25 75 8 52.538185
emc-6diskfc-sp 4096 25 75 16 38.795851
DRSStore2 4096 25 75 16 415.213245
DASStore 4096 25 75 16 1412.463861
netapp-7disk-sp 4096 25 75 16 121.522687
emc-3disk-raid0 4096 25 75 16 95.676458
netapp-3diskata-sp 4096 25 75 16 225.367138
netapp-7diskata-dp 4096 25 75 16 213.818138
srs7diskfc_netapp 4096 25 75 16 119.811961
emc-6diskfc-sp 4096 25 75 32 78.052827
DRSStore2 4096 25 75 32 744.433989
DASStore 4096 25 75 32 2630.627111
netapp-7disk-sp 4096 25 75 32 242.747242
emc-3disk-raid0 4096 25 75 32 184.347507
netapp-3diskata-sp 4096 25 75 32 458.381066
netapp-7diskata-dp 4096 25 75 32 473.684167
srs7diskfc_netapp 4096 25 75 32 242.233221
emc-6diskfc-sp 4096 25 75 64 152.849335
DRSStore2 4096 25 75 64 1543.728527
DASStore 4096 25 75 64 3684.462927
netapp-7disk-sp 4096 25 75 64 461.020184
emc-3disk-raid0 4096 25 75 64 345.683266
netapp-3diskata-sp 4096 25 75 64 903.874701
netapp-7diskata-dp 4096 25 75 64 824.536436
srs7diskfc_netapp 4096 25 75 64 463.424900
emc-6diskfc-sp 4096 25 75 128 280.763269
DRSStore2 4096 25 75 128 2715.308205
DASStore 4096 25 75 128 13247.569267
netapp-7disk-sp 4096 25 75 128 898.471193
emc-3disk-raid0 4096 25 75 128 796.709441
netapp-3diskata-sp 4096 25 75 128 1867.351013
netapp-7diskata-dp 4096 25 75 128 1665.735177
srs7diskfc_netapp 4096 25 75 128 922.039985
emc-6diskfc-sp 8192 25 75 1 2.549032
DRSStore2 8192 25 75 1 25.380742
DASStore 8192 25 75 1 60.735098
netapp-7disk-sp 8192 25 75 1 7.836820
emc-3disk-raid0 8192 25 75 1 6.803936
netapp-3diskata-sp 8192 25 75 1 16.525920
netapp-7diskata-dp 8192 25 75 1 14.845934
srs7diskfc_netapp 8192 25 75 1 7.741665
emc-6diskfc-sp 8192 25 75 2 4.971706
DRSStore2 8192 25 75 2 46.004119
DASStore 8192 25 75 2 148.237575
netapp-7disk-sp 8192 25 75 2 15.503832
emc-3disk-raid0 8192 25 75 2 12.878980
netapp-3diskata-sp 8192 25 75 2 33.343541
netapp-7diskata-dp 8192 25 75 2 30.421695
srs7diskfc_netapp 8192 25 75 2 15.714170
emc-6diskfc-sp 8192 25 75 4 10.302533
DRSStore2 8192 25 75 4 91.874262
DASStore 8192 25 75 4 394.031731
netapp-7disk-sp 8192 25 75 4 32.614417
emc-3disk-raid0 8192 25 75 4 24.930773
netapp-3diskata-sp 8192 25 75 4 68.624398
netapp-7diskata-dp 8192 25 75 4 62.484699
srs7diskfc_netapp 8192 25 75 4 32.836062
emc-6diskfc-sp 8192 25 75 8 20.499631
DRSStore2 8192 25 75 8 171.055990
DASStore 8192 25 75 8 357.627074
netapp-7disk-sp 8192 25 75 8 65.657567
emc-3disk-raid0 8192 25 75 8 50.296549
netapp-3diskata-sp 8192 25 75 8 138.935047
netapp-7diskata-dp 8192 25 75 8 126.723787
srs7diskfc_netapp 8192 25 75 8 66.313608
emc-6diskfc-sp 8192 25 75 16 39.893207
DRSStore2 8192 25 75 16 345.271423
DASStore 8192 25 75 16 1674.628039
netapp-7disk-sp 8192 25 75 16 133.416399
emc-3disk-raid0 8192 25 75 16 100.493287
netapp-3diskata-sp 8192 25 75 16 275.597562
netapp-7diskata-dp 8192 25 75 16 256.173906
srs7diskfc_netapp 8192 25 75 16 132.056675
emc-6diskfc-sp 8192 25 75 32 85.199492
DRSStore2 8192 25 75 32 681.587218
DASStore 8192 25 75 32 1899.890696
netapp-7disk-sp 8192 25 75 32 263.381562
emc-3disk-raid0 8192 25 75 32 187.279235
netapp-3diskata-sp 8192 25 75 32 552.261210
netapp-7diskata-dp 8192 25 75 32 501.586383
srs7diskfc_netapp 8192 25 75 32 267.991893
emc-6diskfc-sp 8192 25 75 64 163.848194
DRSStore2 8192 25 75 64 1430.021500
DASStore 8192 25 75 64 4064.565900
netapp-7disk-sp 8192 25 75 64 526.646406
emc-3disk-raid0 8192 25 75 64 358.954376
netapp-3diskata-sp 8192 25 75 64 1119.914339
netapp-7diskata-dp 8192 25 75 64 1020.258023
srs7diskfc_netapp 8192 25 75 64 530.582042
emc-6diskfc-sp 8192 25 75 128 301.320875
DRSStore2 8192 25 75 128 2797.383938
DASStore 8192 25 75 128 13418.520645
netapp-7disk-sp 8192 25 75 128 1043.691514
emc-3disk-raid0 8192 25 75 128 809.940698
netapp-3diskata-sp 8192 25 75 128 2211.656219
netapp-7diskata-dp 8192 25 75 128 2030.927467
srs7diskfc_netapp 8192 25 75 128 1056.374787
srs7diskfc_netapp 16384 25 75 1 8.381078
netapp-7diskata-dp 16384 25 75 1 17.751339
netapp-3diskata-sp 16384 25 75 1 20.953247
emc-3disk-raid0 16384 25 75 1 14.415842
netapp-7disk-sp 16384 25 75 1 8.229963
DASStore 16384 25 75 1 77.968717
DRSStore2 16384 25 75 1 32.733637
emc-6diskfc-sp 16384 25 75 1 1.986647
